Product Name,Time,Day,Price,Quantity,Stock Remaining
Horlicks Classic Malt Jar 1kg,2026-04-28 11:11:00,Tuesday,410.0,1,225
Amul Cheese Slices 200g,2026-04-28 11:13:00,Tuesday,145.0,1,152
D-Mart Premia Jaggery Powder 1kg,2026-04-28 11:16:00,Tuesday,80.0,2,200
D-Mart Premia Pistachios (Pista) 250g,2026-04-28 11:17:00,Tuesday,310.0,1,166
Ching's Dark Soy Sauce 200g,2026-04-28 11:20:00,Tuesday,55.0,1,187
MDH Sambhar Masala 100g,2026-04-28 11:25:00,Tuesday,78.0,1,107
D-Mart Premia Sugar 1kg,2026-04-28 11:25:00,Tuesday,48.0,1,421
D-Mart Premia Pistachios (Pista) 250g,2026-04-28 11:26:00,Tuesday,310.0,1,165
D-Mart Premia Walnuts (Akhrot) 250g,2026-04-28 11:26:00,Tuesday,350.0,2,204
Pass Pass Mouth Freshener 100g,2026-04-28 11:30:00,Tuesday,50.0,1,157
Amul Pure Butter 500g,2026-04-28 11:32:00,Tuesday,275.0,1,152
Snickers Peanut Chocolate Bar 50g,2026-04-28 11:33:00,Tuesday,50.0,1,156
Wagh Bakri Premium Leaf Tea 1kg,2026-04-28 11:38:00,Tuesday,450.0,1,216
D-Mart Premia Maida 1kg,2026-04-28 11:42:00,Tuesday,45.0,1,168
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-28 11:46:00,Tuesday,168.0,1,400
Dettol Antiseptic Liquid Bottle 500ml,2026-04-28 12:02:00,Tuesday,210.0,1,205
Catch Black Pepper Powder 100g,2026-04-28 12:06:00,Tuesday,75.0,1,176
Dabur Amla Hair Oil 275ml,2026-04-28 12:07:00,Tuesday,115.0,1,213
D-Mart Premia Thick Poha 1kg,2026-04-28 12:08:00,Tuesday,55.0,1,324
D-Mart Premia Thick Poha 1kg,2026-04-28 12:09:00,Tuesday,55.0,2,322
Patanjali Aloe Vera Gel 150ml,2026-04-28 12:10:00,Tuesday,110.0,1,214
D-Mart Premia Sugar 1kg,2026-04-28 12:17:00,Tuesday,48.0,1,420
Exo Dishshine Bar 300g,2026-04-28 12:21:00,Tuesday,30.0,1,221
Vim Dishwash Bar 300g,2026-04-28 12:22:00,Tuesday,30.0,1,159
Parle Monaco Salted Biscuits 120g,2026-04-28 12:26:00,Tuesday,25.0,2,433
D-Mart Premia Moong Dal Chilka 1kg,2026-04-28 12:27:00,Tuesday,130.0,1,235
India Gate Feast Rozana Basmati Rice 5kg,2026-04-28 12:32:00,Tuesday,380.0,1,147
Amul Crunchy Peanut Butter 400g,2026-04-28 12:33:00,Tuesday,175.0,1,171
Britannia Brown Bread 400g,2026-04-28 12:39:00,Tuesday,50.0,1,462
Saffola Active Oil 1L,2026-04-28 12:39:00,Tuesday,170.0,1,223
Pril Lime Liquid Dishwash 425ml,2026-04-28 12:40:00,Tuesday,105.0,2,236
Gillette Guard Razor Blades (5-Pack),2026-04-28 12:42:00,Tuesday,35.0,1,159
Tata Tea Gold Leaf Tea 500g,2026-04-28 12:43:00,Tuesday,240.0,1,156
Surf Excel Easy Wash Detergent 1kg,2026-04-28 12:48:00,Tuesday,140.0,2,203
Haldiram's Cornflakes Mixture 400g,2026-04-28 12:52:00,Tuesday,120.0,1,128
D-Mart Premia Almonds (Badam) 500g,2026-04-28 12:54:00,Tuesday,450.0,1,200
D-Mart Premia Chana Dal 1kg,2026-04-28 12:54:00,Tuesday,95.0,2,179
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-28 13:00:00,Tuesday,168.0,1,399
Ching's Schezwan Chutney 250g,2026-04-28 13:01:00,Tuesday,85.0,1,203
Amul Gold Full Cream Milk 1L,2026-04-28 13:06:00,Tuesday,66.0,1,415
Aashirvaad Rava Idli Mix 500g,2026-04-28 13:07:00,Tuesday,115.0,1,219
Britannia Brown Bread 400g,2026-04-28 13:11:00,Tuesday,50.0,3,459
Mother Dairy Classic Dahi 400g,2026-04-28 13:14:00,Tuesday,50.0,1,272
D-Mart Premia Sugar 1kg,2026-04-28 13:14:00,Tuesday,48.0,1,419
Lay's India's Magic Masala Chips 90g,2026-04-28 13:15:00,Tuesday,20.0,1,217
Munch Chocolate Wafer Bar 15g,2026-04-28 13:16:00,Tuesday,10.0,1,128
Mother Dairy Fresh Paneer 200g,2026-04-28 13:17:00,Tuesday,90.0,1,194
Tata Salt Lite 1kg,2026-04-28 13:18:00,Tuesday,28.0,2,369
Lipton Green Tea Honey Lemon 25 Bags,2026-04-28 13:22:00,Tuesday,155.0,2,188
D-Mart Premia Green Moong Whole 1kg,2026-04-28 13:23:00,Tuesday,125.0,1,103
Gemini Vanaspati Ghee 1L,2026-04-28 13:24:00,Tuesday,120.0,1,236
Balaji Wafers Masala Masti 100g,2026-04-28 13:27:00,Tuesday,40.0,1,209
Aashirvaad Salt 1kg,2026-04-28 13:28:00,Tuesday,24.0,1,293
Bru Green Label Coffee 500g,2026-04-28 13:37:00,Tuesday,180.0,1,200
Sensodyne Fresh Mint Sensitivity Toothpaste 100g,2026-04-28 13:40:00,Tuesday,150.0,1,150
Everest Turmeric Powder 200g,2026-04-28 13:44:00,Tuesday,55.0,1,125
Rin Laundry Detergent Bar (4-Pack),2026-04-28 13:45:00,Tuesday,40.0,1,179
Britannia Bourbon Cream Biscuits 150g,2026-04-28 13:46:00,Tuesday,30.0,1,200
Fortune Chakki Fresh Atta 10kg,2026-04-28 13:48:00,Tuesday,490.0,1,436
Thums Up Soft Drink 2L,2026-04-28 13:48:00,Tuesday,95.0,1,300
Britannia NutriChoice Digestive 250g,2026-04-28 13:49:00,Tuesday,65.0,2,185
D-Mart Premia Sesame Seeds White (Til) 200g,2026-04-28 13:49:00,Tuesday,90.0,1,202
Haldiram's Khatta Meetha Mixture 400g,2026-04-28 13:54:00,Tuesday,110.0,2,407
Amul Pure Cow Ghee 1L,2026-04-28 13:54:00,Tuesday,680.0,1,228
Lux Velvet Touch Soap (100g x 3),2026-04-28 13:54:00,Tuesday,110.0,1,165
Aashirvaad Atta Shudh Chakki 5kg,2026-04-28 13:56:00,Tuesday,260.0,2,413
Amul Taaza Toned Milk 1L,2026-04-28 13:57:00,Tuesday,56.0,1,275
5 Star Chocolate Bar 20g,2026-04-28 13:57:00,Tuesday,20.0,1,219
Coca Cola Soft Drink 2L,2026-04-28 13:59:00,Tuesday,95.0,1,179
D-Mart Premia Moong Dal Chilka 1kg,2026-04-28 14:01:00,Tuesday,130.0,1,234
D-Mart Premia Raisins (Kishmish) 250g,2026-04-28 14:03:00,Tuesday,110.0,1,142
MDH Chana Masala 100g,2026-04-28 14:05:00,Tuesday,78.0,2,171
Dettol Liquid Handwash Original Refill 1.5L,2026-04-28 14:08:00,Tuesday,230.0,1,206
Kellogg's Corn Flakes Original 475g,2026-04-28 14:10:00,Tuesday,220.0,1,170
Oreo Vanilla Creme Biscuits 120g,2026-04-28 14:17:00,Tuesday,35.0,1,235
Fortune Chakki Fresh Atta 10kg,2026-04-28 14:18:00,Tuesday,490.0,1,435
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-04-28 14:18:00,Tuesday,45.0,2,177
Vaseline Intensive Care Cocoa Glow Body Lotion 400ml,2026-04-28 14:21:00,Tuesday,360.0,1,155
Cadbury Dairy Milk Family Pack 100g,2026-04-28 14:21:00,Tuesday,100.0,2,329
Everest Kasuri Methi 50g,2026-04-28 14:23:00,Tuesday,45.0,1,97
D-Mart Premia Mustard Seeds (Rai) 200g,2026-04-28 14:29:00,Tuesday,40.0,2,213
Tata Salt SuperLite 1kg,2026-04-28 14:41:00,Tuesday,32.0,2,465
Exo Dishshine Bar 300g,2026-04-28 14:42:00,Tuesday,30.0,1,220
Haldiram's Panchrattan Mixture 400g,2026-04-28 14:43:00,Tuesday,130.0,1,333
Ching's Secret Hakka Noodles 150g,2026-04-28 14:45:00,Tuesday,40.0,1,280
Paper Boat Aam Panna Drink 250ml,2026-04-28 14:46:00,Tuesday,35.0,1,278
Amul Pure Cow Ghee 1L,2026-04-28 14:48:00,Tuesday,680.0,1,227
Sprite Soft Drink 2L,2026-04-28 14:51:00,Tuesday,95.0,1,167
Tata Tea Agni Dust Tea 1kg,2026-04-28 14:53:00,Tuesday,280.0,1,133
D-Mart Premia Urad Dal Black whole 1kg,2026-04-28 14:56:00,Tuesday,140.0,1,204
Wibs White Bread 400g,2026-04-28 14:59:00,Tuesday,45.0,1,242
Cadbury Dairy Milk Silk Chocolate 150g,2026-04-28 15:14:00,Tuesday,175.0,2,328
Close-Up Red Hot Gel Toothpaste 300g,2026-04-28 15:18:00,Tuesday,160.0,1,125
Dabur Red Toothpaste 200g,2026-04-28 15:22:00,Tuesday,115.0,1,201
Dettol Antiseptic Liquid Bottle 500ml,2026-04-28 15:25:00,Tuesday,210.0,1,204
Cadbury Dairy Milk Family Pack 100g,2026-04-28 15:26:00,Tuesday,100.0,2,327
Fortune Chakki Fresh Atta 10kg,2026-04-28 15:27:00,Tuesday,490.0,1,434
Cadbury Bournville Rich Cocoa Chocolate 80g,2026-04-28 15:29:00,Tuesday,90.0,1,143
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-28 15:30:00,Tuesday,168.0,1,398
Patanjali Bandhani Hing 25g,2026-04-28 15:32:00,Tuesday,45.0,1,110
Maaza Mango Drink 1.2L,2026-04-28 15:36:00,Tuesday,75.0,1,138
Brooke Bond Taj Mahal Tea 500g,2026-04-28 15:38:00,Tuesday,320.0,1,150
D-Mart Premia Cloves (Laung) 50g,2026-04-28 15:40:00,Tuesday,95.0,1,139
Compact Umbrellas Indian Monsoon Edition,2026-04-28 15:42:00,Tuesday,299.0,1,435
Dove Intense Repair Shampoo 650ml,2026-04-28 15:45:00,Tuesday,480.0,1,174
Quaker Instant Oats 1kg,2026-04-28 15:46:00,Tuesday,190.0,1,115
Colin Glass & Surface Cleaner 500ml,2026-04-28 15:47:00,Tuesday,105.0,1,127
D-Mart Premia Fennel Seeds (Saunf) 200g,2026-04-28 15:48:00,Tuesday,70.0,1,149
Patanjali Dant Kanti Toothpaste 200g,2026-04-28 15:48:00,Tuesday,95.0,1,200
Santoor Sandal & Turmeric Soap (125g x 3),2026-04-28 15:53:00,Tuesday,140.0,1,90
D-Mart Premia Matki (Moth Beans) 1kg,2026-04-28 15:57:00,Tuesday,120.0,2,204
Parle Hide & Seek Chocolate Chips 120g,2026-04-28 15:58:00,Tuesday,50.0,1,164
Fortune Rice Bran Health Oil 1L,2026-04-28 16:01:00,Tuesday,165.0,1,148
Haldiram's Gulab Jamun Tin 1kg,2026-04-28 16:02:00,Tuesday,240.0,1,260
Ariel Complete Front Load 1kg,2026-04-28 16:02:00,Tuesday,210.0,1,125
Ching's Dark Soy Sauce 200g,2026-04-28 16:08:00,Tuesday,55.0,1,186
Dettol Bathing Soap (125g x 3),2026-04-28 16:21:00,Tuesday,165.0,1,243
Harpic Toilet Cleaner Original 1L,2026-04-28 16:22:00,Tuesday,195.0,1,217
Lizol Floor Cleaner Citrus 1L,2026-04-28 16:32:00,Tuesday,215.0,1,194
Dabur Apis Himalaya Honey 500g,2026-04-28 16:37:00,Tuesday,215.0,1,202
Aashirvaad Atta Shudh Chakki 5kg,2026-04-28 16:38:00,Tuesday,260.0,1,412
Aashirvaad Rava Idli Mix 500g,2026-04-28 16:39:00,Tuesday,115.0,1,218
Dabur Red Toothpaste 200g,2026-04-28 16:40:00,Tuesday,115.0,1,200
Fortune Chakki Fresh Atta 10kg,2026-04-28 16:52:00,Tuesday,490.0,1,433
Haldiram's Panchrattan Mixture 400g,2026-04-28 16:55:00,Tuesday,130.0,1,332
D-Mart Premia Black Eyed Lobia 1kg,2026-04-28 16:55:00,Tuesday,115.0,2,180
Wibs White Bread 400g,2026-04-28 16:56:00,Tuesday,45.0,1,241
Frooti Mango Drink 1.2L,2026-04-28 16:57:00,Tuesday,75.0,1,304
Boost Health Drink Refill 500g,2026-04-28 17:01:00,Tuesday,280.0,1,218
D-Mart Premia Kala Chana 1kg,2026-04-28 17:11:00,Tuesday,85.0,1,111
Dabur Hajmola Regular Tablets 120 tab,2026-04-28 17:12:00,Tuesday,50.0,1,184
Ching's Schezwan Chutney 250g,2026-04-28 17:14:00,Tuesday,85.0,1,202
Comfort After Wash Fabric Conditioner 860ml,2026-04-28 17:22:00,Tuesday,235.0,1,236
D-Mart Premia Star Anise 50g,2026-04-28 17:22:00,Tuesday,80.0,1,117
Aashirvaad Mustard Seeds (Rai) 100g,2026-04-28 17:24:00,Tuesday,25.0,1,177
D-Mart Premia Coriander Seeds (Dhana) 200g,2026-04-28 17:28:00,Tuesday,50.0,1,230
Head & Shoulders Anti-Dandruff Cool Menthol 650ml,2026-04-28 17:29:00,Tuesday,550.0,1,96
Nivea Soft Light Moisturising Cream 200ml,2026-04-28 17:32:00,Tuesday,290.0,1,202
Dhara Groundnut Oil 1L,2026-04-28 17:33:00,Tuesday,195.0,1,151
Cycle Three In One Agarbatti (Incense) 100 Sticks,2026-04-28 17:40:00,Tuesday,70.0,1,218
Bournvita Chocolate Nutrition Drink 1kg,2026-04-28 17:40:00,Tuesday,430.0,1,193
Kissan Fresh Tomato Ketchup 1kg,2026-04-28 17:41:00,Tuesday,150.0,1,124
Aashirvaad Atta Shudh Chakki 5kg,2026-04-28 17:43:00,Tuesday,260.0,1,411
Bingo Mad Angles Achari Masti 80g,2026-04-28 17:44:00,Tuesday,20.0,1,108
Bajaj Almond Drops Hair Oil 200ml,2026-04-28 17:51:00,Tuesday,125.0,2,210
Knorr Sweet Corn Veg Soup 50g,2026-04-28 17:51:00,Tuesday,35.0,1,177
D-Mart Premia Sugar 1kg,2026-04-28 17:54:00,Tuesday,48.0,1,418
Fortune Chakki Fresh Atta 10kg,2026-04-28 17:54:00,Tuesday,490.0,1,432
India Gate Basmati Rice Premium 1kg,2026-04-28 17:55:00,Tuesday,110.0,1,92
Tide Plus Double Power Jasmine 1kg,2026-04-28 17:59:00,Tuesday,110.0,1,123
Haldiram's Gulab Jamun Tin 1kg,2026-04-28 17:59:00,Tuesday,240.0,1,259
Balaji Wafers Simply Salted 100g,2026-04-28 18:00:00,Tuesday,40.0,2,432
D-Mart Premia Maida 1kg,2026-04-28 18:13:00,Tuesday,45.0,1,167
Britannia Good Day Cashew Biscuits 200g,2026-04-28 18:15:00,Tuesday,35.0,1,170
Complan Chocolate Health Drink 500g,2026-04-28 18:18:00,Tuesday,295.0,1,93
Amul Masti Spiced Buttermilk 200ml,2026-04-28 18:19:00,Tuesday,20.0,3,649
D-Mart Premia Toor Dal 1kg,2026-04-28 18:35:00,Tuesday,170.0,1,181
Ching's Secret Hakka Noodles 150g,2026-04-28 18:36:00,Tuesday,40.0,1,279
Amul Taaza Toned Milk 1L,2026-04-28 18:45:00,Tuesday,56.0,1,274
Act II Popcorn Golden Sizzle 90g,2026-04-28 18:47:00,Tuesday,45.0,1,158
Lay's Classic Salted Potato Chips 90g,2026-04-28 18:55:00,Tuesday,20.0,2,258
Maggi Hot & Sweet Chilli Tomato Sauce 1kg,2026-04-28 18:57:00,Tuesday,170.0,1,241
D-Mart Premia Premium Cashew W180 250g,2026-04-28 18:59:00,Tuesday,390.0,1,110
Britannia 50-50 Maska Chaska 120g,2026-04-28 19:01:00,Tuesday,30.0,1,183
Bisleri Mineral Water Bottle 1L,2026-04-28 19:06:00,Tuesday,20.0,1,561
Everest Coriander Powder 200g,2026-04-28 19:12:00,Tuesday,65.0,1,161
Compact Umbrellas Indian Monsoon Edition,2026-04-28 19:13:00,Tuesday,299.0,1,434
Vicco Vajradanti Toothpaste 200g,2026-04-28 19:16:00,Tuesday,140.0,1,195
Balaji Wafers Simply Salted 100g,2026-04-28 19:19:00,Tuesday,40.0,1,431
Gits Gulab Jamun Mix 200g,2026-04-28 19:24:00,Tuesday,115.0,1,199
Kurkure Masala Munch 90g,2026-04-28 19:24:00,Tuesday,20.0,2,189
Kissan Mixed Fruit Jam 700g,2026-04-28 19:28:00,Tuesday,220.0,1,183
Gowardhan Cow Ghee 1L,2026-04-28 19:40:00,Tuesday,710.0,2,219
Dabur Amla Hair Oil 275ml,2026-04-28 19:41:00,Tuesday,115.0,1,212
Tata Tea Premium Leaf Tea 1kg,2026-04-28 19:41:00,Tuesday,420.0,1,164
Tata Salt Rock Salt 1kg,2026-04-28 19:42:00,Tuesday,75.0,1,404
Tata Salt SuperLite 1kg,2026-04-28 19:45:00,Tuesday,32.0,1,464
Yippee Magic Masala Noodles 6-Pack,2026-04-28 19:46:00,Tuesday,85.0,3,280
Everest Kashmiri Lalchili Powder 200g,2026-04-28 19:48:00,Tuesday,120.0,1,216
Amul Gold Full Cream Milk 1L,2026-04-28 19:50:00,Tuesday,66.0,3,412
MDH Kitchen King Masala 100g,2026-04-28 19:57:00,Tuesday,88.0,1,143
D-Mart Premia Cumin Seeds (Jeera) 200g,2026-04-29 08:00:00,Wednesday,140.0,2,216
Amul Cheese Block 200g,2026-04-29 08:06:00,Wednesday,135.0,1,200
Vim Lemon Dishwash Liquid Gel 500ml,2026-04-29 08:14:00,Wednesday,115.0,1,118
Pillsbury Chakki Fresh Atta 5kg,2026-04-29 08:15:00,Wednesday,255.0,1,259
Balaji Wafers Masala Masti 100g,2026-04-29 08:18:00,Wednesday,40.0,1,208
Wagh Bakri Premium Leaf Tea 1kg,2026-04-29 08:18:00,Wednesday,450.0,1,215
Parle Monaco Salted Biscuits 120g,2026-04-29 08:27:00,Wednesday,25.0,1,432
Amul Taaza Toned Milk 1L,2026-04-29 08:32:00,Wednesday,56.0,3,271
D-Mart Premia Sabudana 500g,2026-04-29 08:33:00,Wednesday,50.0,1,239
Bru Green Label Coffee 500g,2026-04-29 08:37:00,Wednesday,180.0,1,199
Cadbury Dairy Milk Silk Chocolate 150g,2026-04-29 08:41:00,Wednesday,175.0,1,327
Cadbury Dairy Milk Family Pack 100g,2026-04-29 08:42:00,Wednesday,100.0,1,326
Fortune Chakki Fresh Atta 10kg,2026-04-29 08:43:00,Wednesday,490.0,1,431
Amul Cheese Spread Garlic 200g,2026-04-29 08:49:00,Wednesday,120.0,1,233
D-Mart Premia Besan 1kg,2026-04-29 08:52:00,Wednesday,90.0,1,202
Thums Up Soft Drink 2L,2026-04-29 08:53:00,Wednesday,95.0,1,299
Santoor Sandal & Turmeric Soap (125g x 3),2026-04-29 08:54:00,Wednesday,140.0,1,89
Patanjali Aloe Vera Gel 150ml,2026-04-29 08:54:00,Wednesday,110.0,1,213
D-Mart Premia Cloves (Laung) 50g,2026-04-29 08:56:00,Wednesday,95.0,1,138
Daawat Rozana Super Basmati Rice 5kg,2026-04-29 09:00:00,Wednesday,399.0,1,143
MTR Rava Idli Mix 500g,2026-04-29 09:09:00,Wednesday,110.0,1,87
Real Fruit Power Guava Juice 1L,2026-04-29 09:13:00,Wednesday,120.0,1,279
Haldiram's Panchrattan Mixture 400g,2026-04-29 09:19:00,Wednesday,130.0,1,331
D-Mart Premia Jaggery Powder 1kg,2026-04-29 09:28:00,Wednesday,80.0,1,199
Surf Excel Easy Wash Detergent 1kg,2026-04-29 09:32:00,Wednesday,140.0,1,202
D-Mart Premia Coriander Seeds (Dhana) 200g,2026-04-29 09:35:00,Wednesday,50.0,1,229
Amul Cheese Block 200g,2026-04-29 09:38:00,Wednesday,135.0,1,199
D-Mart Premia Almonds (Badam) 500g,2026-04-29 09:42:00,Wednesday,450.0,1,199
Haldiram's Bhujia Sev 400g,2026-04-29 09:42:00,Wednesday,110.0,1,114
Britannia Bourbon Cream Biscuits 150g,2026-04-29 09:45:00,Wednesday,30.0,1,199
Kurkure Green Chutney Rajasthani 90g,2026-04-29 09:45:00,Wednesday,20.0,1,164
Lay's India's Magic Masala Chips 90g,2026-04-29 09:51:00,Wednesday,20.0,1,216
Horlicks Classic Malt Jar 1kg,2026-04-29 09:52:00,Wednesday,410.0,1,224
Tata Salt Rock Salt 1kg,2026-04-29 09:54:00,Wednesday,75.0,1,403
Aashirvaad Atta Shudh Chakki 5kg,2026-04-29 09:57:00,Wednesday,260.0,1,410
Ching's Secret Hakka Noodles 150g,2026-04-29 10:04:00,Wednesday,40.0,1,278
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-29 10:06:00,Wednesday,168.0,1,397
D-Mart Premia Ajwain 100g,2026-04-29 10:12:00,Wednesday,45.0,2,157
Fortune Mustard Oil 1L,2026-04-29 10:14:00,Wednesday,175.0,2,181
Knorr Classic Tomato Soup 50g,2026-04-29 10:14:00,Wednesday,35.0,1,235
Pass Pass Mouth Freshener 100g,2026-04-29 10:17:00,Wednesday,50.0,1,156
Patanjali Dant Kanti Toothpaste 200g,2026-04-29 10:27:00,Wednesday,95.0,1,199
Godrej Aer Pocket Bathroom Air Fragrance,2026-04-29 10:29:00,Wednesday,60.0,1,126
MDH Chana Masala 100g,2026-04-29 10:29:00,Wednesday,78.0,1,170
Bisleri Mineral Water Bottle 1L,2026-04-29 10:33:00,Wednesday,20.0,3,558
Haldiram's Cornflakes Mixture 400g,2026-04-29 10:34:00,Wednesday,120.0,1,127
Dettol Cool Bathing Soap (125g x 3),2026-04-29 10:36:00,Wednesday,170.0,1,162
Bournvita Chocolate Nutrition Drink 1kg,2026-04-29 10:41:00,Wednesday,430.0,1,192
D-Mart Premia Premium Cashew W180 250g,2026-04-29 10:41:00,Wednesday,390.0,1,109
Limca Lime Lemon Drink 2L,2026-04-29 10:42:00,Wednesday,95.0,1,163
D-Mart Premia Chana Dal 1kg,2026-04-29 10:44:00,Wednesday,95.0,1,178
Kinley Water Bottle 1L,2026-04-29 10:44:00,Wednesday,20.0,2,403
D-Mart Premia Pistachios (Pista) 250g,2026-04-29 10:45:00,Wednesday,310.0,1,164
Harpic Toilet Cleaner Original 1L,2026-04-29 10:50:00,Wednesday,195.0,1,216
Coca Cola Soft Drink 2L,2026-04-29 10:50:00,Wednesday,95.0,1,178
Kellogg's Corn Flakes Original 475g,2026-04-29 10:53:00,Wednesday,220.0,2,168
Clinic Plus Strong & Long Shampoo 650ml,2026-04-29 11:01:00,Wednesday,325.0,1,99
Sensodyne Fresh Mint Sensitivity Toothpaste 100g,2026-04-29 11:16:00,Wednesday,150.0,1,149
Balaji Wafers Simply Salted 100g,2026-04-29 11:25:00,Wednesday,40.0,3,428
Britannia Brown Bread 400g,2026-04-29 11:32:00,Wednesday,50.0,2,457
Lizol Floor Cleaner Citrus 1L,2026-04-29 11:33:00,Wednesday,215.0,2,192
Dabur Apis Himalaya Honey 500g,2026-04-29 11:33:00,Wednesday,215.0,1,201
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-29 11:43:00,Wednesday,168.0,2,395
Everest Kashmiri Lalchili Powder 200g,2026-04-29 11:46:00,Wednesday,120.0,1,215
Exo Dishshine Bar 300g,2026-04-29 11:48:00,Wednesday,30.0,2,218
Catch Black Pepper Powder 100g,2026-04-29 11:51:00,Wednesday,75.0,1,175
Maggi 2-Minute Masala Noodles 12-Pack,2026-04-29 11:51:00,Wednesday,168.0,1,394
Fortune Sunflower Refined Oil 1L,2026-04-29 11:52:00,Wednesday,145.0,1,172
Tata Salt SuperLite 1kg,2026-04-29 11:52:00,Wednesday,32.0,4,460
Paper Boat Aam Panna Drink 250ml,2026-04-29 12:00:00,Wednesday,35.0,1,277
Rin Laundry Detergent Bar (4-Pack),2026-04-29 12:00:00,Wednesday,40.0,1,178
Parle Monaco Salted Biscuits 120g,2026-04-29 12:02:00,Wednesday,25.0,1,431
Compact Umbrellas Indian Monsoon Edition,2026-04-29 12:07:00,Wednesday,299.0,1,433
KitKat 4-Finger Chocolate Bar,2026-04-29 12:13:00,Wednesday,40.0,1,130
D-Mart Premia Matki (Moth Beans) 1kg,2026-04-29 12:14:00,Wednesday,120.0,1,203
D-Mart Premia Pistachios (Pista) 250g,2026-04-29 12:19:00,Wednesday,310.0,1,163
Yippee Magic Masala Noodles 6-Pack,2026-04-29 12:23:00,Wednesday,85.0,2,278
Balaji Wafers Masala Masti 100g,2026-04-29 12:30:00,Wednesday,40.0,1,207
D-Mart Premia Sugar 1kg,2026-04-29 12:38:00,Wednesday,48.0,4,414
Nivea Soft Light Moisturising Cream 200ml,2026-04-29 12:38:00,Wednesday,290.0,1,201
Knorr Sweet Corn Veg Soup 50g,2026-04-29 12:38:00,Wednesday,35.0,2,175
Boost Health Drink Refill 500g,2026-04-29 12:42:00,Wednesday,280.0,1,217
Amul Masti Spiced Buttermilk 200ml,2026-04-29 12:44:00,Wednesday,20.0,3,646
Britannia Brown Bread 400g,2026-04-29 12:55:00,Wednesday,50.0,3,454
Dabur Amla Hair Oil 275ml,2026-04-29 13:00:00,Wednesday,115.0,1,211
Amul Pure Cow Ghee 1L,2026-04-29 13:01:00,Wednesday,680.0,2,225
Everest Coriander Powder 200g,2026-04-29 13:02:00,Wednesday,65.0,1,160
Haldiram's Gulab Jamun Tin 1kg,2026-04-29 13:04:00,Wednesday,240.0,1,258
Oreo Vanilla Creme Biscuits 120g,2026-04-29 13:09:00,Wednesday,35.0,1,234
D-Mart Premia Masoor Dal Lall 1kg,2026-04-29 13:14:00,Wednesday,110.0,1,138
Britannia 50-50 Maska Chaska 120g,2026-04-29 13:18:00,Wednesday,30.0,1,182
Fortune Sona Masoori Rice 5kg,2026-04-29 13:18:00,Wednesday,340.0,1,187
Bajaj Almond Drops Hair Oil 200ml,2026-04-29 13:24:00,Wednesday,125.0,1,209
India Gate Feast Rozana Basmati Rice 5kg,2026-04-29 13:24:00,Wednesday,380.0,1,146
Gowardhan Cow Ghee 1L,2026-04-29 13:40:00,Wednesday,710.0,1,218
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-04-29 13:41:00,Wednesday,45.0,1,176
Homelite Safety Matchbox (10-Pack bundle),2026-04-29 13:47:00,Wednesday,20.0,2,195
Tropicana 100% Orange Juice 1L,2026-04-29 13:47:00,Wednesday,125.0,1,187
Maaza Mango Drink 1.2L,2026-04-29 13:50:00,Wednesday,75.0,1,137
Britannia NutriChoice Digestive 250g,2026-04-29 13:55:00,Wednesday,65.0,1,184
Britannia Good Day Cashew Biscuits 200g,2026-04-29 13:59:00,Wednesday,35.0,1,169
Oreo Vanilla Creme Biscuits 120g,2026-04-29 14:03:00,Wednesday,35.0,1,233
Everest Kashmiri Lalchili Powder 200g,2026-04-29 14:04:00,Wednesday,120.0,1,214
D-Mart Premia Black Eyed Lobia 1kg,2026-04-29 14:05:00,Wednesday,115.0,2,178
Brooke Bond Taj Mahal Tea 500g,2026-04-29 14:06:00,Wednesday,320.0,1,149
Amul Crunchy Peanut Butter 400g,2026-04-29 14:07:00,Wednesday,175.0,1,170
D-Mart Premia Masoor Whole 1kg,2026-04-29 14:13:00,Wednesday,105.0,2,181
Lay's Classic Salted Potato Chips 90g,2026-04-29 14:17:00,Wednesday,20.0,3,255
Aashirvaad Mustard Seeds (Rai) 100g,2026-04-29 14:17:00,Wednesday,25.0,2,175
Tata Tea Premium Leaf Tea 1kg,2026-04-29 14:22:00,Wednesday,420.0,1,163
Comfort After Wash Fabric Conditioner 860ml,2026-04-29 14:25:00,Wednesday,235.0,1,235
Kurkure Masala Munch 90g,2026-04-29 14:27:00,Wednesday,20.0,1,188
Bikaji Bikaneri Bhujia 400g,2026-04-29 14:30:00,Wednesday,105.0,1,140
Pepsi Soft Drink 2L,2026-04-29 14:31:00,Wednesday,90.0,1,189
Parle Monaco Salted Biscuits 120g,2026-04-29 14:35:00,Wednesday,25.0,1,430
Wibs White Bread 400g,2026-04-29 14:36:00,Wednesday,45.0,2,239
Haldiram's Panchrattan Mixture 400g,2026-04-29 14:37:00,Wednesday,130.0,1,330
Lifebuoy Total 10 Soap (125g x 3),2026-04-29 14:38:00,Wednesday,135.0,2,239
Saffola Active Oil 1L,2026-04-29 14:42:00,Wednesday,170.0,1,222
